Index [<ind>],Particle X-Coordinate X Particle ID (Study 01 - Particles) [m],Particle Y-Coordinate X Particle ID (Study 01 - Particles) [m],Particle Z-Coordinate X Particle ID (Study 01 - Particles) [m]
9216,-0.391007,-0.842812,-0.301233
9217,-0.0902909,-0.839942,-0.020561
9218,-0.206423,-0.445476,0.206726
9219,0.0380531,-0.320759,-0.356368
9220,-0.0985053,-0.829497,-0.205696
9221,-0.284236,-0.449409,-0.150383
9222,-0.249694,-0.838339,0.169943
9223,-0.268066,-0.74222,0.0724749
9224,-0.244308,-0.826099,0.060511
9225,0.167275,-0.414322,-0.290586
9226,0.457206,-0.864381,0.0949047
9227,0.483709,-0.872521,0.272477
9228,-0.0322249,-0.319728,0.383825
9229,-0.169504,-0.810587,-0.238125
9230,0.484881,-0.745759,-0.176906
9231,0.135549,-0.811494,0.327899
9232,0.182202,-0.449982,0.344345
9233,-0.361244,-0.533682,0.0689903
9234,0.0955266,-0.87406,-0.0862947
9235,-0.228377,-0.425582,0.381979
9236,-0.401652,-0.599202,-0.170781
9237,0.152181,-0.83776,-0.252118
9238,-0.258117,-0.783473,-0.341104
9240,-0.384053,0.244157,0.326578
9241,0.467914,-0.760348,-0.335276
9242,-0.422094,-0.816355,-0.126969
9243,-0.101095,-0.856608,0.198849
9244,-0.348767,-0.524596,-0.291039
9245,0.0475448,-0.841734,-0.252576
9246,0.240273,-0.558966,0.155253
9247,-0.441518,0.29403,-0.141728
9248,0.371146,0.219807,-0.170139
9249,0.136598,-0.871824,0.234318
9250,0.429091,-0.861721,0.0723905
9251,0.468534,-0.617984,0.259439
9252,0.0747554,-0.438229,-0.0374248
9253,0.163245,-0.385052,-0.38336
9254,-0.38579,-0.530562,-0.0603321
9256,0.244126,-0.439445,-0.155128
9257,0.36601,0.2492,-0.383894
9258,-0.421905,-0.83497,-0.158102
9260,0.145353,-0.906568,-0.0195364
9261,0.412154,-0.867723,-0.156465
9262,-0.304527,-0.814016,-0.317421
9263,0.374618,0.223999,-0.28391
9264,-0.382259,-0.513199,0.284611
9265,0.468057,-0.722021,0.214613
9266,-0.356059,-0.775571,0.00246409
9267,-0.139658,-0.846619,-0.00541763
9268,0.13058,-0.460272,0.297436
9269,0.425228,0.275793,0.0535694
9270,-0.0232283,-0.30286,-0.253755
9271,0.484371,-0.725818,-0.0709853
9272,0.389301,-0.880524,0.282651
9273,-0.150749,-0.867148,0.211069
9274,-0.318046,-0.796413,-0.259156
9275,-0.189566,-0.824594,0.138892
9276,0.48019,0.302721,-0.160999
9277,0.195611,-0.855155,0.125456
9278,-0.174199,-0.815956,0.25897
9279,-0.443006,0.281517,0.273813
9280,0.00706287,-0.822791,0.26612
9281,-0.225638,-0.81852,0.251343
9282,0.430527,0.319699,-0.380811
9283,-0.481977,0.305356,-0.107195
9284,-0.257267,-0.817838,-0.245626
9285,0.161947,-0.83207,-0.152373
9286,-0.480573,-0.60041,0.0475041
9287,0.444705,0.279432,0.214988
9288,-0.476741,0.310892,0.345958
9289,0.0408418,-0.308383,0.215408
9290,0.342433,-0.891473,0.27494
9291,0.31616,-0.51538,-0.0555534
9292,-0.136599,-0.81005,-0.19937
9294,0.273562,-0.482957,-0.182028
9295,-0.0766928,-0.255409,0.0385675
9296,0.47725,0.297132,0.154944
9297,-0.104865,-0.831143,-0.129007
9298,0.0523489,-0.780051,-0.306306
9299,-0.247972,-0.52474,0.119994
9300,-0.291181,-0.802317,-0.284493
9301,-0.272581,-0.880674,-0.128289
9302,-0.237624,-0.448521,-0.31182
9303,0.373161,-0.893448,-0.0603671
9304,0.401457,-0.787635,-0.313604
9305,0.349858,-0.541103,0.101395
9306,-0.205508,-0.853873,0.2661
9307,0.483527,-0.642333,0.048278
9308,-0.29133,-0.565902,-0.322154
9309,0.0245382,-0.32384,-0.281195
9310,-0.223926,-0.866931,0.143293
9311,-0.227824,-0.548133,-0.00677952
9312,0.370904,-0.768393,0.123058
9313,0.13588,-0.502345,0.00102859
9314,0.166597,-0.848117,0.108263
9315,-0.472765,-0.693457,0.257934
9316,0.396685,-0.617705,-0.319222
9317,-0.0679921,-0.484625,-0.160072
9318,0.480149,0.314725,0.0865207
9319,-0.172182,-0.296516,0.327286
9320,0.010642,-0.72958,0.383731
9321,0.127464,-0.847666,0.0247492
9322,-0.0983368,-0.469099,-0.0434834
9323,0.186682,-0.753052,-0.350756
9324,-0.381562,-0.793161,0.140714
9325,0.0552307,-0.821105,0.287493
9326,-0.1639,-0.76069,0.358996
9327,0.398454,-0.765914,0.0506002
9328,-0.0365441,-0.655445,-0.360947
9329,0.219928,-0.884023,-0.0678995
9330,-0.233777,-0.519559,-0.307744
9331,0.358206,-0.822166,0.208064
9332,0.441914,0.28725,-0.384228
9333,0.20348,-0.819518,-0.23918
9334,-0.0864716,-0.712101,-0.032737
9335,-0.461175,0.297036,-0.22938
9336,0.27277,-0.428181,-0.137992
9337,0.277841,-0.452507,-0.169439
9338,0.0014105,-0.841261,-0.208858
9339,0.150202,-0.850344,0.078367
9340,0.428974,-0.695008,-0.208392
9341,-0.34311,-0.880315,0.214734
9342,-0.111691,-0.823437,0.18138
9343,-0.347741,-0.802701,-0.292777
9344,0.0114048,-0.427341,0.383506
9345,0.136765,-0.414852,0.227631
9346,-0.00377012,-0.810293,-0.154799
9347,-0.340883,-0.793133,-0.227405
9348,-0.0476386,-0.429808,-0.381472
9349,-0.0731229,-0.286176,0.258506
9350,-0.243271,-0.76137,-0.319044
9351,-0.223969,-0.824882,-0.120756
9352,0.313484,-0.844612,0.128741
9353,-0.330354,-0.835714,0.198475
9354,0.286161,-0.78105,-0.10455
9355,0.484095,-0.876848,0.317878
9356,-0.136397,-0.765622,-0.352157
9357,-0.15339,-0.693522,0.238422
9358,0.132876,-0.669965,0.382146
9359,-0.283774,-0.478392,0.204644
9360,0.170965,-0.843455,-0.217221
9361,-0.213662,-0.820945,0.0783066
9362,-0.48075,-0.684195,-0.230166
9363,0.0863641,-0.864729,0.271732
9364,-0.244526,-0.505878,0.326247
9365,0.0246967,-0.498816,-0.186531
9366,0.402947,-0.813851,0.301638
9367,-0.190879,-0.824567,-0.0843262
9368,-0.0704799,-0.473186,0.167219
9369,0.0531678,-0.470288,0.116342
9370,-0.389581,0.271288,0.112889
9371,0.0598925,-0.839064,-0.0282725
9372,-0.349761,-0.716259,-0.244746
9373,-0.027909,-0.358639,0.0362059
9374,-0.128455,-0.383941,0.238846
9375,0.243311,-0.799827,0.257787
9376,0.478054,0.307475,-0.351686
9377,-0.388051,-0.859424,0.20427
9378,0.0191931,-0.81008,-0.19933
9379,-0.107322,-0.667751,0.384636
9380,0.103053,-0.837505,0.19767
9381,-0.0452636,-0.425407,-0.126123
9382,-0.0213492,-0.433465,-0.0105379
9383,0.185293,-0.430497,-0.0803894
9384,-0.484249,-0.865698,-0.0860972
9385,-0.361601,-0.841628,0.088975
9386,0.283784,-0.815003,-0.381522
9387,0.47669,0.310125,0.122116
9388,-0.0164018,-0.710487,0.383119
9389,0.136003,-0.864189,-0.00594885
9390,-0.166603,-0.691341,-0.377839
9391,-0.28006,-0.819347,-0.0253049
9392,0.226257,-0.836108,0.0883748
9393,0.24047,-0.827042,0.289559
9394,-0.380672,-0.837935,0.244612
9395,-0.348219,-0.475727,-0.181216
9396,0.0448016,-0.72848,0.382077
9397,-0.147557,-0.828028,0.0644369
9398,0.278099,-0.541832,-0.383224
9399,-0.288298,-0.552461,-0.192462
9400,-0.126896,-0.330951,-0.0705407
9401,-0.0927545,-0.332816,-0.155519
9402,0.180183,-0.808768,0.240231
9403,-0.0850475,-0.818891,-0.083499
9404,-0.170617,-0.808525,-0.207444
9405,-0.0416844,-0.793793,-0.220765
9406,0.242857,0.085838,-0.0892031
9407,-0.156466,-0.589892,-0.172226
9408,-0.305193,-0.896961,0.125746
9409,0.251863,-0.591919,0.326715
9410,-0.449232,-0.792956,-0.118441
9411,-0.447326,-0.833083,0.205788
9412,0.0463231,-0.892032,-0.193747
9413,0.0745771,-0.837896,0.225684
9414,-0.0270294,-0.751202,-0.350233
9415,-0.255096,-0.531966,0.087565
9416,0.0527147,-0.306318,0.0163359
9417,0.123512,-0.837107,-0.0238179
9418,0.0228892,-0.732453,-0.353203
9419,0.0518885,-0.239512,0.0913809
9420,-0.0773076,-0.399373,0.243109
9421,0.118737,-0.47119,0.265566
9422,-0.0621798,-0.271543,0.316037
9423,-0.0517478,-0.811703,-0.158574
9424,0.409386,0.258282,-0.217617
9425,-0.221829,0.0453508,0.127091
9426,-0.262857,-0.776444,-0.295914
9427,0.376915,0.240329,-0.0287583
9428,-0.249905,-0.759064,-0.112333
9429,-0.075529,-0.710863,0.383018
9430,-0.0198293,-0.795258,0.0708119
9431,0.34713,-0.842787,0.15731
9432,0.445707,0.273081,-0.191061
9433,-0.188376,-0.828575,0.235659
9434,0.328966,-0.85256,0.0987352
9435,0.435572,-0.810195,0.250893
9436,0.0791328,-0.791564,-0.264326
9437,-0.068782,-0.821089,-0.00628481
9438,-0.4207,-0.841985,-0.357582
9439,0.121516,-0.378433,-0.211059
9440,0.0375615,-0.285403,0.168672
9441,0.412391,-0.6737,-0.148778
9442,-0.15795,-0.863529,0.0351641
9443,0.44543,-0.605612,0.373667
9444,0.470378,0.302877,-0.289807
9445,-0.0810144,-0.809301,-0.117965
9446,-0.331807,-0.521902,0.0991562
9447,0.226323,-0.860594,-0.183326
9448,-0.295454,-0.753764,-0.339426
9449,0.0469225,-0.314502,-0.187755
9450,0.206372,-0.499552,0.0778497
9451,-0.309924,0.147641,-0.327439
9452,0.380521,-0.513827,-0.101883
9453,-0.439646,-0.824752,0.0799655
9454,-0.307496,0.158494,-0.221245
9455,0.279266,-0.747721,-0.177916
9456,0.0610752,-0.797083,0.33109
9457,0.481749,-0.856544,-0.141647
9458,0.385547,-0.845953,0.308013
9459,-0.163934,-0.438424,-0.298354
9460,0.268185,-0.820815,0.276404
9461,0.272798,-0.84606,0.149465
9462,-0.44219,0.258196,0.240989
9463,-0.0642704,-0.827839,-0.183154
9464,-0.017097,-0.435779,0.0251272
9465,-0.000607019,-0.765182,0.331933
9466,0.237148,-0.728925,-0.384682
9467,-0.424755,-0.626206,-0.188876
9468,0.417189,-0.836137,-0.338997
9469,0.280658,-0.854492,0.0530083
9470,-0.477324,-0.608054,-0.344902
9471,0.235284,0.0465502,-0.306884
9472,0.418381,-0.631792,0.0606674
9473,0.00684052,-0.479388,-0.261705
9474,0.268913,-0.855155,0.0175254
9475,0.0401331,-0.827425,-0.0593787
9476,-0.304452,-0.824619,0.000631215
9477,-0.388066,0.237966,-0.112833
9478,-0.286658,-0.842883,0.105515
9479,-0.237107,-0.726128,-0.100957
9480,0.0326278,-0.263432,0.123354
9481,-0.0670806,-0.800613,-0.276294
9482,-0.0406943,-0.270279,0.079068
9483,0.101404,-0.843972,0.246183
9484,0.469628,-0.751965,0.35577
9485,0.297022,-0.851848,0.19014
9486,-0.278783,-0.822294,0.163552
9487,0.127561,-0.840358,0.22202
9488,-0.262643,-0.828064,-0.119328
9489,-0.0570796,-0.821168,0.0837355
9490,-0.00890154,-0.31764,-0.302727
9492,-0.0908658,-0.78865,-0.0782436
9493,-0.41077,-0.675569,0.380822
9494,-0.151943,-0.658746,-0.382084
9495,-0.0997297,-0.804919,-0.233188
9496,0.162778,-0.494978,-0.108874
9498,-0.109621,-0.778199,0.364444
9499,-0.413613,-0.850847,0.23692
9500,0.164178,-0.480113,0.124375
9501,-0.35506,-0.826454,0.291854
9502,-0.310978,-0.776376,-0.231432
9503,-0.105204,-0.835858,0.227894
9504,0.0434416,-0.789706,0.308038
9505,-0.260056,-0.792388,-0.267845
9506,-0.037718,-0.809831,-0.18838
9507,0.155058,-0.421865,0.044636
9508,-0.0495314,-0.840981,0.259364
9509,0.103853,-0.369475,0.36167
9510,-0.44557,0.267148,0.069949
9511,0.26515,-0.84727,-0.0897229
9512,-0.0537681,-0.828753,0.230694
9513,0.336466,-0.755291,-0.104063
9514,-0.321765,-0.766338,-0.275044
9515,-0.245715,-0.804281,0.188712
9516,0.26129,-0.540345,-0.263616
9517,-0.0106927,-0.822267,-0.0343856
9519,0.261373,-0.705606,-0.12417
9520,0.420641,0.283662,-0.128
9521,-0.183004,-0.813694,0.0665758
9522,0.322501,-0.89828,-0.021824
9523,-0.339634,-0.651212,0.245072
9524,0.189008,-0.849235,-0.159718
9525,-0.0423764,-0.464262,-0.112524
9526,0.276467,-0.833091,-0.203996
9527,-0.0371199,-0.312259,0.347504
9528,0.35931,-0.560591,0.324571
9529,0.481817,0.325794,-0.0941416
9530,-0.338781,-0.724257,0.209377
9531,0.12801,-0.285874,-0.100759
9532,-0.205682,-0.49122,0.315679
9533,0.212486,-0.854841,0.172453
9534,-0.336659,-0.75801,0.146106
9535,-0.00035325,-0.430499,-0.311343
9536,0.483118,0.322169,-0.38312
9537,0.449774,-0.771749,-0.384313
9538,0.10235,-0.866304,0.134016
9539,0.445186,-0.805246,-0.225549
9540,0.136162,-0.78941,-0.353332
9541,0.0657064,-0.325329,-0.0521261
9542,0.294938,-0.810735,0.0995441
9544,-0.0970177,-0.52557,-0.11744
9545,0.430926,0.290259,0.380924
9546,0.0876897,-0.811808,0.267271
9547,0.157037,-0.841848,-0.104908
9548,-0.175442,-0.850051,0.196056
9549,-0.0687343,-0.813542,-0.212538
9550,-0.148927,-0.442322,0.381522
9551,-0.482656,0.288102,0.382766
9552,-0.0370753,-0.752459,0.0963382
9553,-0.108607,-0.402579,-0.364054
9554,0.191957,-0.867488,-0.187441
9555,-0.0909694,-0.810426,-0.15105
9556,-0.097368,-0.491932,-0.108459
9557,0.484222,0.326808,0.0045856
9558,-0.154551,-0.711975,-0.347061
9559,-0.172154,-0.839922,-0.105714
9560,0.102041,-0.497475,-0.0683398
9561,0.484399,0.296862,0.314691
9562,-0.443789,-0.798387,0.29637
9563,-0.066092,-0.75328,-0.328972
9564,-0.237305,-0.462299,-0.210895
9565,-0.404549,-0.88753,0.216988
9566,0.129761,-0.753651,0.348275
9567,0.0189243,-0.807654,0.298937
9568,-0.0268926,-0.791408,0.0377349
9569,0.480471,-0.665629,-0.113103
9570,-0.239102,-0.763101,-0.273777
9571,-0.0750789,-0.331589,-0.277055
9572,0.0245798,-0.396425,0.00646128
9573,0.483765,0.34981,0.0930001
9575,-0.235018,-0.793824,-0.234242
9576,0.0335362,-0.409492,-0.315971
9577,-0.0934411,-0.809757,0.306079
9578,-0.480241,0.304517,0.270352
9579,0.340272,-0.860767,-0.284628
9580,0.0732877,-0.282378,0.29968
9581,-0.301106,-0.779995,-0.0114085
9582,-0.481096,0.311565,0.235768
9583,0.152635,-0.859691,0.179541
9584,0.46301,0.297957,0.33682
9585,0.0138336,-0.283505,-0.0580703
9586,-0.309088,-0.51992,-0.179241
9587,-0.25342,-0.830115,0.100185
9588,-0.121551,-0.825841,-0.0269924
9589,0.202046,-0.445373,0.27389
9590,0.413546,-0.845516,0.287281
9591,0.0309117,-0.442298,0.117593
9592,-0.327346,-0.77329,-0.353045
9593,-0.00960416,-0.828765,0.298147
9594,-0.0499693,-0.798412,0.0105191
9595,0.456054,-0.86573,0.0427754
9596,-0.0819763,-0.683402,-0.38321
9597,0.157284,-0.750199,-0.38489
9598,0.256897,-0.878516,0.14143
9599,0.0169356,-0.353514,-0.158983
9600,-0.0308833,-0.780934,0.320981
9601,0.0971118,-0.275554,-0.379476
9602,0.117029,-0.834603,0.132925
9603,-0.017689,-0.276594,0.167638
9604,-0.396808,-0.725563,-0.299986
9605,-0.0834607,-0.747609,-0.0153078
9606,-0.404438,-0.704443,0.122544
9607,0.134368,-0.805576,0.22248
9608,-0.250105,0.0925675,0.153569
9609,0.297382,-0.852339,0.297262
9610,0.459777,0.293201,-0.13311
9611,0.368772,-0.854012,0.0666365
9612,0.268702,-0.861519,-0.0171536
9613,0.216605,-0.869276,-0.151627
9614,-0.0137275,-0.376306,-0.158434
9615,-0.354039,-0.911607,0.205085
9616,0.103598,-0.45047,-0.153043
9617,-0.0214857,-0.821913,-0.125713
9618,-0.261906,-0.804132,0.0423417
9619,-0.288579,-0.78501,0.0496126
9620,0.00399395,-0.839486,-0.0947769
9621,0.245378,-0.824446,-0.240636
9622,-0.392155,-0.521066,0.0303308
9623,0.182491,-0.846351,0.175959
9624,0.442005,0.279338,0.183775
9625,-0.373655,-0.794648,-0.139946
9626,0.0682991,-0.815582,-0.207974
9627,0.202304,-0.81995,-0.154984
9628,-0.0358842,-0.827941,0.0170314
9629,-0.476718,0.334376,-0.360436
9630,-0.283569,-0.841124,-0.0583207
9631,-0.16474,-0.812945,0.220079
9632,0.074092,-0.73619,-0.349619
9633,0.162214,-0.851009,-0.186654
9634,0.349194,-0.611123,0.274276
9635,-0.158118,-0.409803,0.176266
9636,-0.296266,-0.704479,0.324104
9637,-0.284088,-0.820061,-0.182448
9638,0.0591724,-0.266611,0.103743
9639,-0.108229,-0.441637,-0.237272
9640,0.0977149,-0.366281,0.089721
9641,0.325961,-0.810375,-0.354426
9642,0.193657,-0.848388,0.267203
9643,-0.015248,-0.45807,-0.212489
9644,0.399904,-0.844199,0.0656559
9645,-0.0838291,-0.275411,0.0673617
9646,0.0344225,-0.759427,0.302083
9647,-0.429852,-0.875795,0.255046
9648,0.280336,-0.604889,-0.129976
9649,-0.30938,-0.81544,0.180026
9650,0.00858316,-0.871115,0.189981
9651,0.365515,-0.727822,-0.0767983
9652,-0.440453,0.278682,0.205649
9653,-0.251204,-0.771523,0.374296
9654,0.0923182,-0.658371,0.381678
9655,-0.140494,-0.361509,-0.211783
9656,-0.176722,-0.525272,-0.298787
9657,0.234696,-0.855217,0.0638978
9658,-0.129554,-0.406584,0.157834
9659,0.243363,-0.475292,-0.121183
9660,-0.020244,-0.328085,-0.184639
9661,0.366075,0.236707,-0.256142
9662,-0.329947,-0.794445,0.317848
9663,-0.268894,-0.776077,0.197185
9664,-0.218728,-0.552989,0.382507
9665,0.202414,0.0170115,0.0689715
9666,0.14492,-0.471499,-0.00654358
9667,0.231959,-0.834353,0.259247
9668,0.313749,-0.575826,-0.284364
9669,-0.28816,-0.766493,-0.27697
9670,-0.241288,-0.391595,0.375366
9671,-0.229758,-0.422066,0.146976
9672,0.0643082,-0.495191,0.31704
9673,0.167254,-0.340454,-0.331321
9674,0.324793,-0.530516,-0.317576
9675,-0.0514138,-0.473762,-0.0282477
9676,0.183664,-0.84524,-0.0203953
9677,0.350775,-0.565307,0.268489
9678,-0.270041,-0.809284,-0.35303
9679,-0.0701569,-0.859264,0.233063
9680,-0.263866,-0.699875,0.381264
9681,0.126748,-0.726359,-0.349549
9682,-0.292616,-0.796007,-0.204434
9683,-0.0579282,-0.745539,-0.297308
9684,-0.0897156,-0.294507,0.195024
9685,0.0368942,-0.774315,0.25959
9686,-0.220425,-0.834933,-0.00648408
9687,0.137161,-0.821388,0.279075
9688,0.111326,-0.730971,-0.319818
9689,-0.243971,-0.853359,-0.127711
9690,0.416244,-0.804202,-0.0530073
9691,-0.0219716,-0.366254,-0.277314
9692,0.130616,-0.832323,0.171611
9693,0.0934837,-0.345958,-0.116692
9694,0.203162,-0.841115,-0.207871
9695,-0.0662237,-0.39926,-0.0411129
9696,-0.437727,-0.796555,-0.311271
9697,-0.207062,-0.81014,0.0123972
9698,-0.0729175,-0.78735,-0.165376
9699,-0.0774482,-0.833937,0.212062
9700,-0.48002,-0.685566,-0.126092
9701,-0.125624,-0.366873,-0.176411
9702,-0.206918,-0.817203,0.0445192
9703,-0.110519,-0.863444,-0.0286303
9704,0.432395,-0.874877,0.0190502
9705,0.434104,-0.665899,0.129537
9706,-0.248683,-0.735474,-0.216313
9707,-0.26596,-0.449317,-0.0696692
9708,0.4456,-0.618138,-0.279442
9709,-0.235187,0.0758484,-0.126448
9710,-0.165717,-0.720747,-0.0365649
9711,-0.224159,-0.369407,-0.0233565
9712,0.178663,-0.440904,0.253936
9713,-0.354546,-0.824896,0.0270774
9714,-0.0810078,-0.77893,-0.213756
9715,-0.144857,-0.762072,0.384808
9716,0.0125684,-0.853766,-0.0632822
9717,0.12757,-0.819051,-0.108532
9718,-0.401278,-0.758746,0.38292
9719,-0.0102125,-0.364088,0.321862
9720,0.451982,-0.834572,0.0627611
9721,0.121692,-0.814478,-0.20234
9722,-0.0975927,-0.825973,0.115643
9723,0.304604,-0.741108,0.37904
9724,-0.483421,-0.671348,-0.30293
9725,0.0352289,-0.75262,-0.297968
9726,0.34025,-0.840911,-0.233273
9727,0.354421,-0.835357,0.296277
9728,0.0522799,-0.348059,0.18082
9729,0.1798,-0.455685,-0.14737
9730,-0.379738,-0.804424,0.22595
9731,0.424316,0.285308,-0.229115
9732,0.107608,-0.475052,-0.198352
9733,0.145106,-0.792389,-0.273585
9734,-0.128081,-0.825841,0.247886
9735,0.35478,-0.550766,-0.159308
9736,0.389852,0.273152,-0.382191
9737,0.115848,-0.348771,0.291162
9738,-0.272044,-0.799228,-0.31622
9739,-0.236338,-0.469814,0.125782
9740,0.162914,-0.717678,-0.381661
9741,-0.317966,-0.761929,0.321313
9742,0.0553237,-0.448935,0.0880769
9743,0.346199,-0.858767,0.258969
9744,0.367204,-0.862937,0.00920991
9745,0.234082,-0.451584,0.116993
9746,-0.179532,-0.738841,0.134297
9747,0.202348,-0.818725,0.213445
9748,-0.269037,-0.758348,0.35184
9749,0.0793896,-0.811603,0.201801
9750,-0.461376,0.294287,0.17937
9751,-0.184058,-0.456171,-0.116314
9752,0.371917,-0.591486,-0.189699
9753,-0.206443,-0.7447,-0.170765
9754,0.482379,-0.626935,0.0177035
9755,0.477091,0.316288,0.235813
9756,0.156088,-0.844415,-0.04156
9757,-0.0771512,-0.314147,0.110362
9758,0.269769,-0.629969,0.381384
9759,-0.387354,-0.819301,0.101833
9760,-0.41124,0.320597,-0.352431
9761,0.00629906,-0.414628,-0.349866
9762,0.389197,-0.820643,-0.20654
9763,-0.255028,-0.792807,-0.126933
9764,0.474534,-0.78362,-0.21665
9765,-0.0279834,-0.791641,-0.161215
9766,-0.0770533,-0.709614,0.351463
9767,-0.349181,-0.757976,-0.215972
9768,-0.106749,-0.797812,-0.203918
9769,-0.433625,-0.801923,0.103203
9770,0.379008,-0.842757,-0.0846032
9771,-0.131986,-0.446112,-0.133212
9772,0.02114,-0.802748,-0.24722
9773,0.273464,-0.814035,-0.0948384
9774,-0.435936,0.278142,-0.111217
9775,-0.184586,-0.842155,0.0322262
9776,0.044548,-0.347722,-0.17604
9777,0.388836,-0.747969,-0.321201
9778,-0.181105,-0.365296,-0.0031846
9779,-0.0742903,-0.675145,0.381232
9780,-0.414245,0.262542,0.322418
9781,-0.197921,-0.642675,0.384047
9782,0.128696,-0.73444,0.382378
9783,-0.191243,-0.733621,-0.353129
9784,0.284545,-0.576633,0.186796
9785,-0.0375858,-0.804086,-0.0228541
9786,0.0906757,-0.834981,-0.172819
9787,-0.264125,-0.734569,0.382397
9788,-0.484365,-0.644831,0.337476
9789,-0.198226,-0.800508,0.245058
9790,-0.303169,-0.821309,0.213856
9791,0.0595126,-0.392492,0.315562
9793,0.0839991,-0.782143,0.318446
9794,-0.301198,-0.808921,0.144644
9795,-0.209523,-0.748304,-0.0197484
9796,0.0385876,-0.340611,0.0676901
9797,0.0940661,-0.825597,-0.137316
9798,0.153263,-0.305701,0.10486
9799,-0.389333,-0.845144,0.120868
9800,0.0371219,-0.820735,-0.133342
9801,0.106333,-0.793476,-0.280277
9802,0.338917,0.177361,0.0745925
9803,-0.301019,-0.793937,-0.104105
9804,0.190201,-0.826642,-0.182508
9805,-0.371391,-0.771621,0.0773706
9806,0.104352,-0.763935,-0.323856
9807,-0.347205,-0.842869,0.132753
9808,0.298413,-0.843538,0.0831532
9809,0.255629,-0.765071,0.265748
9810,-0.430469,-0.860431,0.294793
9811,0.388225,-0.567231,0.114059
9812,0.164212,-0.840394,0.246459
9813,-0.127663,-0.785349,-0.2251
9814,0.377903,-0.82921,0.0432459
9815,0.310354,-0.893002,0.23952
9816,-0.380452,-0.661877,-0.196578
9817,0.399677,-0.850933,0.0103371
9818,0.244249,0.0877613,0.240709
9819,0.436599,0.315051,-0.240984
9820,-0.414595,-0.607276,0.0384074
9821,-0.0496677,-0.427616,0.156924
9822,0.464853,0.323575,-0.187844
9823,0.369015,-0.536476,-0.0520636
9824,-0.0057888,-0.800171,-0.223266
9825,-0.468012,-0.765858,0.343434
9826,-0.354542,-0.529048,0.142475
9827,0.220093,-0.841804,-0.0994912
9828,-0.344133,-0.845308,0.247241
9829,0.485073,-0.786711,0.31193
9830,-0.418336,-0.598011,-0.197337
9831,-0.427471,0.302368,-0.382998
9832,0.336949,-0.778608,-0.350965
9833,0.327434,-0.819301,-0.322764
9834,-0.211977,-0.797615,-0.263708
9835,-0.177169,-0.505268,-0.140432
9836,0.388913,-0.809309,-0.136432
9837,-0.435023,-0.777024,0.0785925
9838,0.447694,0.309312,0.199807
9839,0.155414,-0.836723,0.00110906
9840,-0.31704,-0.807159,-0.0284027
9841,-0.0419958,-0.334013,0.310347
9842,0.480224,0.316505,-0.259709
9843,0.059706,-0.414711,0.16625
9844,-0.231593,-0.820502,-0.162542
9845,-0.278253,-0.799861,0.223824
9846,0.400229,-0.857983,0.0967322
9847,-0.112975,-0.653164,-0.381074
9848,-0.227799,-0.815669,-0.206665
9849,-0.286099,-0.530441,0.261952
9850,0.035437,-0.820505,-0.0984392
9851,-0.133051,-0.795991,0.178891
9852,-0.0418993,-0.387835,0.19746
9853,-0.0630623,-0.29494,-0.382459
9854,-0.149428,-0.795487,0.258807
9855,0.484625,-0.698269,-0.313248
9856,0.259952,-0.788194,0.222786
9857,0.393457,-0.628338,0.223767
9858,0.300286,-0.860862,0.15827
9859,-0.201174,-0.780479,-0.234389
9860,-0.145603,-0.742112,0.325843
9861,0.103491,-0.337235,0.326531
9862,-0.185984,-0.688589,0.383249
